-0.488,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.488,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.488,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.488,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.488,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.488,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.489,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.488,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.488,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.488,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.488,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.488,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.488,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.488,-0.175,0.36,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.488,-0.175,0.36,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.488,-0.175,0.36,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.488,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.488,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.488,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.487,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.487,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.487,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.487,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.487,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.487,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.487,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.487,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.487,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.487,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.487,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.487,-0.175,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.487,-0.176,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.487,-0.176,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.486,-0.176,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.486,-0.176,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.486,-0.176,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.486,-0.176,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.486,-0.176,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.486,-0.176,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.486,-0.176,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.486,-0.176,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.486,-0.176,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.486,-0.176,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.486,-0.176,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.486,-0.176,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.486,-0.176,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.486,-0.176,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.486,-0.176,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.486,-0.176,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.486,-0.176,0.361,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.485,-0.176,0.362,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.485,-0.176,0.362,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.485,-0.176,0.362,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.485,-0.177,0.362,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.485,-0.177,0.362,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.485,-0.177,0.362,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.485,-0.177,0.362,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.485,-0.177,0.362,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.485,-0.177,0.362,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.485,-0.177,0.363,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.485,-0.177,0.363,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.485,-0.177,0.363,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.485,-0.177,0.363,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.485,-0.177,0.363,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.485,-0.177,0.363,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.485,-0.177,0.363,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.485,-0.177,0.363,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.485,-0.177,0.363,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.485,-0.178,0.363,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.485,-0.178,0.363,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.485,-0.178,0.364,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.485,-0.178,0.364,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.485,-0.178,0.364,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.485,-0.178,0.364,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.485,-0.178,0.364,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.485,-0.178,0.364,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.485,-0.178,0.364,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.485,-0.178,0.364,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.485,-0.178,0.364,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.485,-0.178,0.364,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.485,-0.178,0.364,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.485,-0.178,0.364,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.485,-0.178,0.365,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.484,-0.178,0.365,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.484,-0.178,0.365,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.484,-0.179,0.365,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.484,-0.179,0.366,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.484,-0.179,0.366,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.484,-0.179,0.367,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.484,-0.18,0.367,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.484,-0.18,0.367,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.484,-0.18,0.367,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.484,-0.18,0.368,-0.003,0.005,-0.01,0,0,0.01,0,0,0,,,,,,,
-0.484,-0.181,0.368,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.484,-0.181,0.369,-0.003,0.005,-0.01,0,-0.01,0.01,0,0,0,,,,,,,
-0.484,-0.182,0.37,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.484,-0.182,0.37,-0.003,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.484,-0.182,0.37,-0.003,0.005,-0.01,0,-0.01,0.01,0,0,0,,,,,,,
-0.484,-0.183,0.372,-0.004,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.484,-0.183,0.372,-0.004,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.484,-0.183,0.372,-0.004,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.484,-0.183,0.373,-0.004,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.484,-0.184,0.373,-0.004,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.484,-0.184,0.373,-0.004,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.484,-0.184,0.373,-0.004,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.484,-0.184,0.373,-0.004,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.484,-0.184,0.373,-0.004,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.484,-0.184,0.373,-0.004,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.484,-0.184,0.373,-0.004,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.484,-0.184,0.373,-0.004,0.005,-0.01,0,0,0,0,0,0,,,,,,,
-0.484,-0.184,0.374,-0.004,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.484,-0.184,0.374,-0.004,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.484,-0.184,0.374,-0.004,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.484,-0.184,0.374,-0.004,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.484,-0.184,0.374,-0.004,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.484,-0.184,0.374,-0.004,0.005,-0.009,0,0,0.01,0,0,0,,,,,,,
-0.483,-0.185,0.375,-0.004,0.005,-0.009,0,0,0.01,0,0,0,,,,,,,
-0.483,-0.186,0.376,-0.004,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.483,-0.186,0.376,-0.004,0.005,-0.009,0,0,0.01,0,0,0,,,,,,,
-0.484,-0.186,0.377,-0.004,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.484,-0.186,0.378,-0.004,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.484,-0.186,0.378,-0.004,0.005,-0.009,0,0,0.01,0,0,0,,,,,,,
-0.484,-0.187,0.379,-0.004,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.484,-0.188,0.38,-0.004,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.484,-0.188,0.38,-0.004,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.483,-0.188,0.381,-0.004,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.483,-0.188,0.381,-0.004,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.483,-0.189,0.382,-0.004,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.483,-0.189,0.382,-0.004,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.483,-0.189,0.382,-0.004,0.005,-0.009,0,0,0.01,0,0,0,,,,,,,
-0.483,-0.189,0.383,-0.004,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.483,-0.189,0.383,-0.004,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.483,-0.19,0.384,-0.004,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.483,-0.19,0.384,-0.004,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.483,-0.19,0.385,-0.004,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.483,-0.191,0.385,-0.004,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.483,-0.191,0.386,-0.004,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.483,-0.191,0.386,-0.004,0.005,-0.009,0,0,0.01,0,0,0,,,,,,,
-0.483,-0.192,0.387,-0.004,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.483,-0.192,0.387,-0.004,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.483,-0.192,0.387,-0.004,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.483,-0.192,0.387,-0.004,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.483,-0.192,0.387,-0.004,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.483,-0.192,0.387,-0.004,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.483,-0.192,0.388,-0.004,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.483,-0.192,0.388,-0.004,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.483,-0.192,0.388,-0.004,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.483,-0.193,0.388,-0.004,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.483,-0.193,0.388,-0.004,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.483,-0.193,0.388,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.483,-0.193,0.388,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.483,-0.193,0.388,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.483,-0.193,0.389,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.483,-0.194,0.389,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.483,-0.194,0.389,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.483,-0.194,0.389,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.482,-0.194,0.39,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.482,-0.195,0.391,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.482,-0.195,0.391,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.482,-0.195,0.391,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.482,-0.195,0.391,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.482,-0.196,0.392,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.482,-0.196,0.392,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.482,-0.196,0.392,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.482,-0.196,0.392,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.482,-0.196,0.392,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.482,-0.196,0.393,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.482,-0.196,0.393,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.482,-0.196,0.393,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.482,-0.197,0.393,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.482,-0.197,0.393,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.482,-0.197,0.393,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.482,-0.197,0.393,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.482,-0.197,0.393,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.482,-0.197,0.393,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.482,-0.197,0.394,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.482,-0.197,0.394,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.482,-0.197,0.394,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.482,-0.197,0.394,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.482,-0.197,0.394,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.482,-0.197,0.394,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.482,-0.197,0.394,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.482,-0.197,0.394,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.481,-0.198,0.394,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.481,-0.198,0.394,-0.005,0.005,-0.009,0,-0.01,0.01,0,0,0,,,,,,,
-0.481,-0.199,0.395,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.481,-0.199,0.395,-0.005,0.005,-0.009,0,-0.01,0.01,0,0,0,,,,,,,
-0.481,-0.199,0.396,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.481,-0.2,0.397,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.481,-0.2,0.397,-0.005,0.005,-0.009,0,0,0.01,0,0,0,,,,,,,
-0.481,-0.201,0.398,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.481,-0.201,0.398,-0.005,0.005,-0.009,0,-0.01,0.01,0,0,0,,,,,,,
-0.481,-0.202,0.399,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.481,-0.202,0.399,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.481,-0.202,0.399,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.481,-0.202,0.4,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.481,-0.202,0.4,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.481,-0.202,0.4,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.481,-0.202,0.4,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.481,-0.202,0.4,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.481,-0.202,0.4,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.481,-0.203,0.4,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.481,-0.203,0.4,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.481,-0.203,0.4,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.48,-0.203,0.401,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.48,-0.203,0.401,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.48,-0.203,0.401,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
-0.48,-0.203,0.401,-0.005,0.005,-0.009,0,0,0,0,0,0,,,,,,,
